"SourcePath"	"Line"	"Contexts"	"Review"	"Reason"	"SourceSHA256"
"HGame/Classes/Bosses/BossRailMove.uc"	"376"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"DECLARATION_OR_COMMENT"	"Lexical occurrence; not an executable operation"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"377"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"464"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"467"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"485"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"490"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"500"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"501"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"570"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"574"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"674"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/BossRailMove.uc"	"678"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"D11E37470E3B4440175DB69EB1E74941D440F9DF4BF5CE12747BE3FC831C006F"
"HGame/Classes/Bosses/Aragog.uc"	"114"	"GLOBAL_STORY_CONTEXT"	"REVIEWED"	"Encounter/player-mode transition; generic aggro retargeting is insufficient"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"175"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"414"	"GLOBAL_STORY_CONTEXT"	"REVIEWED"	"Encounter/player-mode transition; generic aggro retargeting is insufficient"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"415"	"GLOBAL_STORY_CONTEXT"	"REVIEWED"	"Encounter/player-mode transition; generic aggro retargeting is insufficient"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"467"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"527"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"538"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"544"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"546"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"548"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"579"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"667"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"669"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"746"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"747"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"761"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"781"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"785"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"807"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"808"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"809"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"834"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"836"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"841"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"843"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"851"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"874"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"886"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"934"	"LOCAL_PLAYER_CONTEXT"	"REVIEWED"	"Encounter shake must reach relevant owning clients"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"940"	"LOCAL_PLAYER_CONTEXT"	"REVIEWED"	"Encounter shake must reach relevant owning clients"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"948"	"LOCAL_PLAYER_CONTEXT"	"REVIEWED"	"Encounter shake must reach relevant owning clients"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"965"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"977"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"978"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1017"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1020"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1023"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1026"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1035"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1045"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1077"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1081"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1161"	"GLOBAL_STORY_CONTEXT"	"REVIEWED"	"Encounter/player-mode transition; generic aggro retargeting is insufficient"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Bosses/Aragog.uc"	"1170"	"AI_TARGET_CONTEXT|GLOBAL_STORY_CONTEXT"	"REVIEW_REQUIRED"	"Combat candidate; verify carry owner, item recipient, boss/story effects"	"17B1FC8D5AB019E4D9F47B8EE0EA3C309B4E70CA4F6F185E2BAD8D2123DE1685"
"HGame/Classes/Director.uc"	"7"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"DECLARATION_OR_COMMENT"	"Lexical occurrence; not an executable operation"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"13"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"22"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"27"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"32"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"37"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"42"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"47"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"52"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"91"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"109"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"111"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"112"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"113"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"114"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"116"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"117"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"118"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"119"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"120"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"122"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"123"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"125"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"127"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"128"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"129"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"133"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"144"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"149"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/Director.uc"	"154"	"GLOBAL_STORY_CONTEXT|LOCAL_PLAYER_CONTEXT"	"REVIEW_REQUIRED"	"Story and presentation mixed; classify operation not alias spelling"	"2CCA4B30A4F03668DB45FB73F9F24D5B100442D800C7906A5B81FA6ED7A8A3A8"
"HGame/Classes/HPVersusCamera.uc"	"8"	"LOCAL_PLAYER_CONTEXT|GLOBAL_STORY_CONTEXT|AI_TARGET_CONTEXT"	"DECLARATION_OR_COMMENT"	"Lexical occurrence; not an executable operation"	"41E01B70F1D8753B5562B64840F66483C70436343DEE2A7B147CD459B29257B3"
"HGame/Classes/HPVersusCamera.uc"	"13"	"LOCAL_PLAYER_CONTEXT|GLOBAL_STORY_CONTEXT|AI_TARGET_CONTEXT"	"DECLARATION_OR_COMMENT"	"Lexical occurrence; not an executable operation"	"41E01B70F1D8753B5562B64840F66483C70436343DEE2A7B147CD459B29257B3"
"HGame/Classes/HPVersusCamera.uc"	"67"	"LOCAL_PLAYER_CONTEXT|GLOBAL_STORY_CONTEXT|AI_TARGET_CONTEXT"	"REVIEW_REQUIRED"	"Mixed legacy alias; inspect operation and callers before edits"	"41E01B70F1D8753B5562B64840F66483C70436343DEE2A7B147CD459B29257B3"
"HGame/Classes/HPVersusCamera.uc"	"68"	"LOCAL_PLAYER_CONTEXT|GLOBAL_STORY_CONTEXT|AI_TARGET_CONTEXT"	"REVIEW_REQUIRED"	"Mixed legacy alias; inspect operation and callers before edits"	"41E01B70F1D8753B5562B64840F66483C70436343DEE2A7B147CD459B29257B3"
"HGame/Classes/HPVersusCamera.uc"	"104"	"LOCAL_PLAYER_CONTEXT|GLOBAL_STORY_CONTEXT|AI_TARGET_CONTEXT"	"REVIEW_REQUIRED"	"Mixed legacy alias; inspect operation and callers before edits"	"41E01B70F1D8753B5562B64840F66483C70436343DEE2A7B147CD459B29257B3"
